candidate,won,first_win_tick,best_10_tick_flow,best_10_tick_swaps,total_swaps,total_reactions,sustained_ticks,active_cells,glowing_cells,non_glowing_required_cells,missing_required_resources,non_glowing_cell_ids,final_score,connected_cells,layout_score,diagnostics
34,false,-1,10.90,109,7183,3048,0,14,4,10,1,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-i-002|cell-i-003|red-myco-001|red-myco-002,1777,13,1326936,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-i-002,cell-i-003,red-myco-001,red-myco-002;missingResources=A;strong=[cell-b-001,cell-d-001,cell-f-001,cell-i-001,cell-i-002]|[cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-j-001]|[cell-a-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-b-001,cell-d-001,cell-f-001,cell-i-001,cell-i-002]|[cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-j-001]|[cell-a-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
35,false,-1,13.10,131,10624,4691,0,14,8,6,1,cell-a-001|cell-b-001|cell-f-001|cell-i-002|cell-i-003|red-myco-002,23309,13,1512384,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-f-001,cell-i-002,cell-i-003,red-myco-002;missingResources=A;strong=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-a-001]|[cell-i-003]|[red-myco-002];weak=[cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-a-001]|[cell-i-003]|[red-myco-002]"
36,false,-1,12.90,129,9158,2828,0,14,4,10,1,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,-835,13,1650745,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,red-myco-001]|[cell-c-001,cell-h-001]|[cell-i-003]|[cell-j-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,red-myco-001]|[cell-c-001,cell-h-001]|[cell-i-003]|[cell-j-001]|[red-myco-002]"
37,false,-1,12.50,125,9663,2783,0,14,4,10,2,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,-1401,13,1385920,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[red-myco-002]"
38,false,-1,12.60,126,9776,2694,0,14,4,10,2,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,-1063,13,1464231,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,red-myco-001]|[cell-e-001,cell-j-001]|[cell-c-001]|[cell-h-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,red-myco-001]|[cell-e-001,cell-j-001]|[cell-c-001]|[cell-h-001]|[red-myco-002]"
39,false,-1,16.00,160,10624,5676,0,14,7,7,0,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-i-003|red-myco-001|red-myco-002,36060,13,1738103,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-i-003,red-myco-001,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
40,false,-1,15.20,152,10379,5749,0,14,7,7,0,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-i-003|red-myco-001|red-myco-002,36042,13,1737213,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-i-003,red-myco-001,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
41,false,-1,14.20,142,11266,4493,0,14,7,7,2,cell-a-001|cell-b-001|cell-c-001|cell-f-001|cell-h-001|cell-i-003|cell-j-001,19143,13,1513987,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-f-001,cell-h-001,cell-i-003,cell-j-001;missingResources=C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]|[cell-c-001]|[cell-h-001];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]|[cell-c-001]|[cell-h-001]"
42,false,-1,13.50,135,10043,3648,0,14,5,9,2,cell-a-001|cell-b-001|cell-c-001|cell-f-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,10797,13,1547334,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-f-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[red-myco-002]"
43,false,-1,14.40,144,10332,4789,0,14,7,7,1,cell-a-001|cell-b-001|cell-c-001|cell-f-001|cell-i-002|cell-i-003|red-myco-002,25398,13,1553040,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-f-001,cell-i-002,cell-i-003,red-myco-002;missingResources=A;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-i-003]|[red-myco-002]"
44,false,-1,14.40,144,10564,3703,0,14,6,8,0,cell-a-001|cell-b-001|cell-c-001|cell-f-001|cell-g-001|cell-i-002|cell-i-003|red-myco-002,12361,13,1537754,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-f-001,cell-g-001,cell-i-002,cell-i-003,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[red-myco-002]"
45,false,-1,11.80,118,7648,2807,0,14,4,10,2,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,-1095,13,1485870,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[red-myco-002]"
46,false,-1,16.00,160,11358,5896,0,14,7,7,0,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-i-003|red-myco-001|red-myco-002,38693,13,1737922,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-i-003,red-myco-001,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
47,false,-1,16.10,161,11221,6534,0,14,8,6,0,cell-a-001|cell-b-001|cell-e-001|cell-i-003|red-myco-001|red-myco-002,46248,13,1737000,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-e-001,cell-i-003,red-myco-001,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
48,false,-1,14.90,149,10377,5746,0,14,7,7,0,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-i-003|red-myco-001|red-myco-002,36001,13,1737227,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-i-003,red-myco-001,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
49,false,-1,14.20,142,11516,4491,0,14,7,7,2,cell-a-001|cell-b-001|cell-c-001|cell-f-001|cell-h-001|cell-i-003|cell-j-001,19117,13,1513986,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-f-001,cell-h-001,cell-i-003,cell-j-001;missingResources=C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]|[cell-c-001]|[cell-h-001];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]|[cell-c-001]|[cell-h-001]"
50,false,-1,13.00,130,9715,3650,0,14,5,9,3,cell-a-001|cell-b-001|cell-c-001|cell-f-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,9918,13,1501684,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-f-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=A,C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[red-myco-002]"
51,false,-1,12.00,120,8298,1926,0,14,3,11,2,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-f-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,-9873,13,1548004,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=A,E;strong=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,red-myco-001]|[cell-c-001,cell-h-001,cell-j-001]|[cell-e-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,red-myco-001]|[cell-c-001,cell-h-001,cell-j-001]|[cell-e-001]|[cell-i-003]|[red-myco-002]"
52,false,-1,12.80,128,8333,2729,0,14,4,10,2,cell-a-001|cell-b-001|cell-c-001|cell-f-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,-1143,13,1533578,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-f-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[red-myco-002]"
53,false,-1,12.60,126,7994,2808,0,13,4,10,2,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,-1899,13,1450567,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[red-myco-002]"
54,false,-1,16.00,160,10624,5676,0,14,7,7,0,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-i-003|red-myco-001|red-myco-002,36060,13,1737912,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-i-003,red-myco-001,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
55,false,-1,14.10,141,10332,4751,0,14,6,8,0,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-h-001|cell-i-003|cell-j-001|red-myco-002,22218,13,1703031,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-h-001,cell-i-003,cell-j-001,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,red-myco-001]|[cell-c-001,cell-h-001,cell-j-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,red-myco-001]|[cell-c-001,cell-h-001,cell-j-001]|[cell-i-003]|[red-myco-002]"
56,false,-1,15.10,151,10380,5748,0,14,7,7,0,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-i-003|red-myco-001|red-myco-002,36033,13,1737265,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-i-003,red-myco-001,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
57,false,-1,14.10,141,11294,4491,0,14,7,7,2,cell-a-001|cell-b-001|cell-c-001|cell-f-001|cell-h-001|cell-i-003|cell-j-001,19117,13,1513999,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-f-001,cell-h-001,cell-i-003,cell-j-001;missingResources=C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]|[cell-c-001]|[cell-h-001];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]|[cell-c-001]|[cell-h-001]"
58,false,-1,13.60,136,10037,3648,0,14,5,9,2,cell-a-001|cell-b-001|cell-c-001|cell-f-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,10797,13,1547291,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-f-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[red-myco-002]"
59,false,-1,14.90,149,11630,4912,0,14,8,6,1,cell-a-001|cell-b-001|cell-f-001|cell-i-002|cell-i-003|red-myco-002,26881,13,1600342,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-f-001,cell-i-002,cell-i-003,red-myco-002;missingResources=A;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-i-003]|[red-myco-002]"
60,false,-1,13.20,132,7742,3407,0,14,5,9,1,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|red-myco-002,7011,13,1626262,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,red-myco-002;missingResources=H;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-h-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-h-001]|[cell-i-003]|[red-myco-002]"
61,false,-1,12.70,127,8769,2807,0,14,4,10,2,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-g-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,-183,13,1536328,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-g-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[red-myco-002]"
62,false,-1,16.00,160,10627,5675,0,14,7,7,0,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-i-003|red-myco-001|red-myco-002,36041,13,1737958,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-i-003,red-myco-001,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
63,false,-1,16.00,160,11356,5898,0,14,7,7,0,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-i-003|red-myco-001|red-myco-002,38719,13,1738048,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-i-003,red-myco-001,red-myco-002;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001]|[cell-i-003]|[red-myco-001]|[red-myco-002]"
64,false,-1,12.50,125,8351,4628,0,11,5,9,3,cell-a-001|cell-b-001|cell-c-001|cell-e-001|cell-h-001|cell-i-003|cell-j-001|red-myco-001|red-myco-002,17171,13,1649286,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-e-001,cell-h-001,cell-i-003,cell-j-001,red-myco-001,red-myco-002;missingResources=C,H,J;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[cell-j-001]|[red-myco-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002]|[cell-c-001]|[cell-h-001]|[cell-i-003]|[cell-j-001]|[red-myco-001]|[red-myco-002]"
65,false,-1,14.40,144,11516,4490,0,14,7,7,2,cell-a-001|cell-b-001|cell-c-001|cell-f-001|cell-h-001|cell-i-003|cell-j-001,19101,13,1513982,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-f-001,cell-h-001,cell-i-003,cell-j-001;missingResources=C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]|[cell-c-001]|[cell-h-001];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001,red-myco-002]|[cell-c-001]|[cell-h-001]"
66,false,-1,13.60,136,10044,3648,0,14,5,9,2,cell-a-001|cell-b-001|cell-c-001|cell-f-001|cell-h-001|cell-i-002|cell-i-003|cell-j-001|red-myco-002,10799,13,1547302,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-c-001,cell-f-001,cell-h-001,cell-i-002,cell-i-003,cell-j-001,red-myco-002;missingResources=C,H;strong=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-i-001,cell-i-002,cell-i-003,cell-j-001,red-myco-001]|[cell-c-001]|[cell-h-001]|[red-myco-002]"
67,false,-1,14.60,146,11422,4819,0,14,8,6,1,cell-a-001|cell-b-001|cell-f-001|cell-i-002|cell-i-003|red-myco-002,25761,13,1600428,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-b-001,cell-f-001,cell-i-002,cell-i-003,red-myco-002;missingResources=A;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-i-003]|[red-myco-002];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-g-001,cell-h-001,cell-i-001,cell-i-002,cell-j-001,red-myco-001]|[cell-i-003]|[red-myco-002]"
