candidate,won,first_win_tick,best_10_tick_flow,best_10_tick_swaps,total_swaps,total_reactions,sustained_ticks,active_cells,glowing_cells,final_score,connected_cells,layout_score,diagnostics
32,false,-1,23.00,230,20013,12135,0,19,18,99849,20,2602320,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001,red-myco-003;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003]"
33,false,-1,23.00,230,20013,12135,0,19,18,99849,20,2602320,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001,red-myco-003;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003]"
34,false,-1,25.00,250,21542,12732,0,20,19,107012,20,2595121,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
35,false,-1,25.00,250,21338,12205,0,20,18,100684,20,2594634,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001,cell-l-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
36,false,-1,25.00,250,21338,12205,0,20,18,100684,20,2594618,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001,cell-l-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
37,false,-1,25.00,250,21593,12263,0,20,19,101380,20,2594599,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
38,false,-1,24.90,249,21843,12624,0,20,19,105720,20,2594141,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
39,false,-1,25.00,250,21621,13240,0,20,19,113114,20,2592599,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
40,false,-1,25.00,250,21417,12713,0,20,18,106786,20,2592112,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001,cell-l-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
41,false,-1,25.00,250,21417,12713,0,20,18,106786,20,2592096,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001,cell-l-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
42,false,-1,25.00,250,21672,12771,0,20,19,107482,20,2592077,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
43,false,-1,25.00,250,21714,12799,0,20,19,107818,20,2591621,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
44,false,-1,23.90,239,20973,12770,0,20,19,107474,20,2591178,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
45,false,-1,23.90,239,20973,12770,0,20,19,107474,20,2591178,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
46,false,-1,22.30,223,19244,12289,0,19,16,101700,20,2590977,"alive=False;won=False;sustained=0;nonGlowing=cell-c-001,cell-f-001,cell-l-001,red-myco-003;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003]"
47,false,-1,22.30,223,19244,12289,0,19,16,101700,20,2590977,"alive=False;won=False;sustained=0;nonGlowing=cell-c-001,cell-f-001,cell-l-001,red-myco-003;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003]"
48,false,-1,22.30,223,19244,12289,0,19,16,101700,20,2590965,"alive=False;won=False;sustained=0;nonGlowing=cell-c-001,cell-f-001,cell-l-001,red-myco-003;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003]"
49,false,-1,22.30,223,19244,12289,0,19,16,101700,20,2590965,"alive=False;won=False;sustained=0;nonGlowing=cell-c-001,cell-f-001,cell-l-001,red-myco-003;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002]|[red-myco-003]"
50,false,-1,24.00,240,20769,12243,0,20,18,101146,20,2590691,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001,cell-l-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
51,false,-1,24.00,240,20769,12243,0,20,18,101146,20,2590691,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001,cell-l-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
52,false,-1,24.00,240,20769,12243,0,20,18,101146,20,2590675,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001,cell-l-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
53,false,-1,24.00,240,20769,12243,0,20,18,101146,20,2590675,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001,cell-l-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
54,false,-1,23.90,239,21024,12301,0,20,19,101842,20,2590656,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
55,false,-1,23.90,239,21024,12301,0,20,19,101842,20,2590656,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
56,false,-1,24.00,240,20481,12026,0,20,17,98538,20,2590058,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-f-001,cell-f-002;missingResources=none;strong=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001];weak=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001]"
57,false,-1,24.00,240,20474,11994,0,20,17,98156,20,2589378,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-f-001,cell-f-002;missingResources=none;strong=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001];weak=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001]"
58,false,-1,24.00,240,20517,11478,0,20,17,91960,20,2589150,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-f-001,cell-f-002;missingResources=none;strong=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001];weak=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001]"
59,false,-1,23.40,234,20380,13188,0,20,19,112489,20,2589106,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
60,false,-1,23.40,234,20380,13188,0,20,19,112489,20,2589106,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
61,false,-1,24.00,240,20458,11769,0,20,16,95456,20,2588962,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-f-001,cell-f-002,cell-l-001;missingResources=none;strong=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001];weak=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001]"
62,false,-1,24.00,240,20458,11769,0,20,16,95456,20,2588933,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-f-001,cell-f-002,cell-l-001;missingResources=none;strong=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001];weak=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001]"
63,false,-1,24.00,240,20498,11440,0,20,17,91511,20,2588470,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-f-001,cell-f-002;missingResources=none;strong=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001];weak=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001]"
64,false,-1,24.00,240,20495,11162,0,20,16,88173,20,2588054,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-f-001,cell-f-002,cell-l-001;missingResources=none;strong=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001];weak=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001]"
65,false,-1,24.00,240,20495,11162,0,20,16,88173,20,2588025,"alive=False;won=False;sustained=0;nonGlowing=cell-a-001,cell-f-001,cell-f-002,cell-l-001;missingResources=none;strong=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001];weak=[cell-a-001,cell-c-001,cell-g-001,cell-g-002,cell-h-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-o-001,red-myco-002,red-myco-003]|[cell-b-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-i-001,cell-n-001,red-myco-001]"
66,false,-1,23.30,233,20444,13258,0,20,19,113326,20,2587400,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
67,false,-1,23.20,232,20430,13259,0,20,19,113340,20,2587400,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
68,false,-1,23.30,233,20444,13258,0,20,19,113326,20,2587400,"alive=False;won=False;sustained=0;nonGlowing=cell-f-001;missingResources=none;strong=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003];weak=[cell-a-001,cell-b-001,cell-c-001,cell-d-001,cell-e-001,cell-f-001,cell-f-002,cell-g-001,cell-g-002,cell-h-001,cell-i-001,cell-j-001,cell-k-001,cell-l-001,cell-m-001,cell-n-001,cell-o-001,red-myco-001,red-myco-002,red-myco-003]"
